"","decimalLongitude","decimalLatitude","key","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"93",121.443333,24.361667,"891607703",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"94",121.011667,24.278889,"891614011",116,49,284,4237,200,27,174,154,79,170,57,2040,399,43,71,1057,135,1013,246
"95",0,0,"1830538872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",0,0,"1830538827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",121.268889,24.380278,"891628467",95,48,285,4134,179,10,170,138,40,149,38,2583,341,92,42,989,292,942,392
"98",121.250833,24.463056,"891629471",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"99",121.250833,24.463056,"891629515",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"100",121.250833,24.463056,"891632642",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"101",121.273056,24.025,"891638190",109,53,306,4017,192,20,172,145,53,160,53,2076,336,48,59,939,162,880,225
"102",120.905556,23.468611,"891630678",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"103",120.905556,23.468611,"891630684",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"104",120.978889,23.475833,"891620676",59,55,355,3349,131,-23,154,101,28,101,13,3054,480,75,60,1359,235,1359,273
"105",120.908889,23.478333,"891677883",81,55,348,3482,154,-5,159,124,49,124,32,3269,598,72,70,1654,220,1654,268
"106",120.996944,24.262778,"891677959",115,50,286,4218,199,25,174,153,78,169,56,2250,453,45,75,1188,139,1163,260
"107",121.343333,24.391389,"891663909",122,48,275,4288,208,33,174,143,64,177,62,2690,370,132,32,1008,414,730,515
"108",121.343333,24.391389,"891677922",122,48,275,4288,208,33,174,143,64,177,62,2690,370,132,32,1008,414,730,515
"109",121.343333,24.391389,"891677974",122,48,275,4288,208,33,174,143,64,177,62,2690,370,132,32,1008,414,730,515
"110",121.412778,24.304444,"891677934",66,48,299,3861,146,-15,162,106,15,116,13,2538,341,94,42,1006,296,902,365
"111",121.240833,24.3475,"891663928",115,49,281,4253,201,27,174,153,58,170,56,2086,313,63,51,881,205,864,283
"112",120.815833,23.506944,"891592194",111,56,336,3676,187,22,165,156,77,156,59,3666,686,65,75,1918,199,1918,257
"113",0,0,"891677923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",121.253056,23.991667,"891677955",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
"115",121.320483,24.352952,"1086100910",127,49,276,4319,214,38,176,166,69,183,68,2100,310,85,40,818,273,721,346
"116",121.324966,24.360256,"1086100915",126,48,275,4309,213,37,176,164,67,182,66,2245,307,98,37,818,310,730,390
"117",121.323117,24.369741,"1086100934",109,48,281,4204,194,22,172,146,52,163,51,2518,353,103,39,940,325,864,415
"118",121.236632,24.470881,"1086100937",63,46,286,3974,144,-18,162,99,12,115,9,2582,336,109,35,954,347,824,467
"119",121.322595,24.358275,"1086100955",117,48,278,4256,203,29,174,155,59,172,58,2296,334,94,40,880,298,790,378
"120",121.31886,24.354491,"1086100965",127,49,276,4319,214,38,176,166,69,183,68,2100,310,85,40,818,273,721,346
"121",121.326108,24.359893,"1086100970",126,48,275,4309,213,37,176,164,67,182,66,2245,307,98,37,818,310,730,390
"122",121.326232,24.369553,"1086100977",113,48,279,4227,198,25,173,156,55,167,54,2507,330,110,36,918,348,799,439
"123",121.246667,24.393889,"1821775701",52,48,299,3870,133,-28,161,93,2,103,-1,2651,340,101,39,994,327,931,443
"124",121.262222,24.134167,"1821776811",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"125",121.233333,24.116667,"1821784218",89,52,309,3965,172,2,170,125,35,140,34,2191,404,51,65,1051,173,1048,239
"126",121.283333,24.133333,"1821814930",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"127",121.733333,24.266667,"1821814979",223,40,226,4619,309,131,178,245,207,282,158,3294,533,150,44,1551,470,776,572
"128",121.286111,24.138889,"1821815312",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"129",121.8,24.466667,"1821817609",223,37,211,4666,309,133,175,246,206,284,158,3022,434,127,39,1279,413,800,528
"130",121.301944,24.3525,"1821820847",124,49,277,4305,211,35,176,163,66,180,65,2334,338,90,41,906,286,834,372
"131",121.301944,24.3525,"1821821123",124,49,277,4305,211,35,176,163,66,180,65,2334,338,90,41,906,286,834,372
"132",121.283333,24.133333,"1821822784",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"133",121.283333,24.133333,"1821822912",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"134",121.283333,24.179167,"1821823103",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"135",121.283333,24.179167,"1821825168",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"136",121.283333,24.179167,"1821825243",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"137",121.283333,24.179167,"1821825549",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"138",121.366667,24.366667,"1821826795",91,48,286,4072,174,7,168,112,37,144,35,2634,354,129,33,990,403,766,491
"139",121.262222,24.134167,"1821841239",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"140",121.262222,24.134167,"1821841488",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"141",121.433333,24.216667,"1821841703",134,49,279,4242,219,45,175,177,75,188,75,2842,407,106,42,1155,340,946,417
"142",121.433333,24.216667,"1821841806",134,49,279,4242,219,45,175,177,75,188,75,2842,407,106,42,1155,340,946,417
"143",121.470833,24.479167,"1821846314",121,45,264,4277,206,35,171,143,102,177,62,3000,425,166,35,1271,511,696,615
"144",121.627778,25.133333,"1821850439",196,29,170,4825,278,109,169,222,172,260,128,4036,510,241,24,1444,767,977,878
"145",121.627778,25.133333,"1821850473",196,29,170,4825,278,109,169,222,172,260,128,4036,510,241,24,1444,767,977,878
"146",121.262222,24.134167,"1821851339",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"147",121.182222,24.1,"1821851772",127,53,299,4199,213,35,178,165,89,180,68,2242,416,54,65,1092,183,1054,258
"148",121.300556,24.175278,"1821864659",88,51,303,3973,170,2,168,129,34,139,33,2382,341,73,46,996,245,865,330
"149",121.733333,24.266667,"1821872234",223,40,226,4619,309,131,178,245,207,282,158,3294,533,150,44,1551,470,776,572
"150",121.25,24.45,"1821872332",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"151",121.217222,24.379167,"1821872613",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"152",120.961111,23.269444,"1821873382",75,52,349,3255,143,-5,149,115,45,115,30,2847,551,56,76,1553,180,1553,200
"153",121.262222,24.134167,"1821877063",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"154",121.275,24.151389,"1821879633",63,52,315,3814,144,-20,164,102,12,112,11,2544,350,81,46,1033,271,922,365
"155",121.3,24.383333,"1821882972",124,48,274,4313,210,35,175,168,65,179,64,2390,304,95,38,902,299,848,388
"156",120.983333,23.5,"1821883021",113,55,334,3659,189,25,164,150,79,158,61,2541,387,69,56,1101,216,1076,253
"157",120.932222,23.252778,"1821903587",93,52,343,3347,163,11,152,134,62,134,46,2664,445,68,61,1235,216,1235,244
"158",120.951111,23.267778,"1821904655",87,52,344,3325,157,5,151,128,57,128,41,2707,518,55,73,1448,177,1448,197
"159",121.046389,24.366667,"1821983801",139,47,267,4422,224,47,177,178,100,195,77,2145,331,71,46,931,222,789,381
"160",121.116667,23.266667,"1821983832",157,49,310,3610,228,72,156,200,104,200,104,2609,436,60,63,1228,202,1228,202
"161",121.443611,24.411944,"1821983877",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"162",121.300556,24.175278,"1821984753",88,51,303,3973,170,2,168,129,34,139,33,2382,341,73,46,996,245,865,330
"163",120.892778,23.470556,"1821984906",99,55,341,3574,174,12,162,144,66,144,49,3289,638,62,78,1779,188,1779,230
"164",121.443611,24.411944,"1821984944",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"165",121.013889,24.270278,"1821985102",94,50,292,4090,176,6,169,130,58,146,37,2189,437,44,74,1155,137,1115,251
"166",120.901944,23.220833,"1821985111",68,52,353,3199,135,-12,147,107,38,107,23,2998,577,57,75,1610,183,1610,205
"167",121.30425,24.180056,"1822071698",88,51,303,3973,170,2,168,129,34,139,33,2382,341,73,46,996,245,865,330
"168",121.178333,24.090417,"1822072227",125,53,300,4179,210,33,177,163,87,178,67,2524,473,52,69,1264,179,1236,256
"169",121.2125,24.11,"1822072274",97,53,307,4013,180,9,171,133,42,148,41,2341,437,54,67,1140,184,1136,253
"170",121.2125,24.11,"1822072278",97,53,307,4013,180,9,171,133,42,148,41,2341,437,54,67,1140,184,1136,253
"171",121.263639,24.119828,"1822171969",78,52,313,3888,160,-7,167,113,26,128,25,2290,399,55,61,1058,185,1045,255
"172",121.286925,24.156631,"1822172209",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"173",121.275161,24.135869,"1822172228",57,52,319,3769,138,-25,163,96,7,106,6,2654,379,80,48,1072,268,1020,362
"174",120.75,16.63333,"2513096772",156,51,558,1092,199,107,92,163,140,169,138,2644,597,8,89,1682,27,938,50
"175",120.75,16.63333,"2513097205",156,51,558,1092,199,107,92,163,140,169,138,2644,597,8,89,1682,27,938,50
"176",121.253056,23.991667,"891677925",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
"177",120.769167,23.5275,"891677927",125,55,330,3762,201,34,168,171,90,171,71,3325,706,43,89,1958,137,1958,183
"178",121.253056,23.991667,"891677930",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
