"","decimalLongitude","decimalLatitude","key","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"21",120.849331,23.473917,"622288870",114,55,337,3654,189,24,165,158,80,158,62,3419,654,65,76,1819,197,1819,250
"22",90.95,28.3,"615354702",38,79,308,6049,147,-110,257,117,-23,117,-44,444,103,3,90,296,10,296,13
"23",90.85,28.3,"615354706",2,79,308,6083,113,-145,258,82,-59,82,-79,910,217,6,93,622,19,622,24
"24",90.85,28.3,"615354709",2,79,308,6083,113,-145,258,82,-59,82,-79,910,217,6,93,622,19,622,24
"25",103.231884,29.73797,"1030831916",169,62,241,6682,289,29,260,256,69,256,69,1114,279,11,92,801,33,801,33
"26",103.231884,29.73797,"1030832045",169,62,241,6682,289,29,260,256,69,256,69,1114,279,11,92,801,33,801,33
"27",121.05,23.51,"1086034152",82,54,343,3477,156,-2,157,125,50,125,34,2650,468,60,66,1294,193,1294,214
"28",121.26,24.4,"1086027609",69,48,292,3978,151,-13,164,111,17,121,15,2525,326,99,37,971,317,868,423
"29",121.266667,24.1375,"891680950",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"30",121.43,24.37,"1086035214",60,47,296,3854,141,-19,160,101,10,111,8,2537,338,117,36,954,361,783,428
"31",94.95,29.58,"615354703",30,63,271,5871,135,-96,231,105,-48,110,-48,777,145,4,74,395,18,331,18
"32",120.978889,23.475833,"891684525",59,55,355,3349,131,-23,154,101,28,101,13,3054,480,75,60,1359,235,1359,273
"33",121.405,24.37,"891681638",97,48,283,4099,181,12,168,139,42,150,41,2126,287,93,38,788,293,686,352
"34",121.405,24.37,"891686973",97,48,283,4099,181,12,168,139,42,150,41,2126,287,93,38,788,293,686,352
"35",121.305556,24.390833,"891687392",124,48,274,4313,210,35,175,168,65,179,64,2390,304,95,38,902,299,848,388
"36",121.270833,24.423889,"891687494",69,48,290,3982,151,-13,164,111,17,121,15,2508,330,96,39,948,306,906,405
"37",121.443333,24.361667,"891685205",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"38",95.76,29.85,"2417692769",79,69,275,6218,190,-62,252,134,-8,162,-8,362,64,3,63,170,9,114,9
"39",95.76,29.85,"2417694502",79,69,275,6218,190,-62,252,134,-8,162,-8,362,64,3,63,170,9,114,9
"40",98.66582,27.740736,"919576436",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"41",118.182303,26.640478,"1031015009",208,77,265,7021,345,56,289,266,135,300,107,1275,216,34,58,636,103,314,132
"42",120.992778,23.502778,"891679518",107,55,336,3620,182,20,163,144,73,152,56,2507,385,68,56,1087,214,1072,248
"43",102.758313,30.066708,"1030832530",161,65,258,6370,274,20,254,243,66,243,66,991,214,9,84,634,27,634,27
"44",102.758313,30.066708,"1030832534",161,65,258,6370,274,20,254,243,66,243,66,991,214,9,84,634,27,634,27
"45",121.310556,24.090556,"891689257",77,52,313,3844,158,-7,165,117,25,127,25,2246,330,62,52,922,208,913,277
"46",121.310556,24.090556,"891689266",77,52,313,3844,158,-7,165,117,25,127,25,2246,330,62,52,922,208,913,277
"47",121.443333,24.361667,"891687943",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"48",121.443333,24.361667,"891687968",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"49",121.266667,24.1375,"891691072",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"50",113.166529,30.663372,"1030756661",172,79,242,8513,321,-7,327,250,50,284,50,1125,176,27,53,505,91,387,91
"51",113.166529,30.663372,"1030756816",172,79,242,8513,321,-7,327,250,50,284,50,1125,176,27,53,505,91,387,91
"52",121.216944,24.379167,"891679546",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"53",121.250833,24.463056,"891692930",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"54",121.250833,24.463056,"891693385",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"55",121.250833,24.463056,"891694077",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"56",121.266667,24.1375,"891693146",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"57",121.284722,24.161667,"891694736",72,51,311,3871,153,-12,165,112,20,121,19,2522,359,83,44,1036,277,876,373
"58",121.284722,24.161667,"891694769",72,51,311,3871,153,-12,165,112,20,121,19,2522,359,83,44,1036,277,876,373
"59",121.266667,24.1375,"891692814",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"60",121.266667,24.1375,"891695695",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"61",99.958012,25.670153,"919576431",171,84,369,4768,262,33,228,223,97,225,97,579,116,7,78,328,29,281,29
"62",99.958012,25.670153,"919576446",171,84,369,4768,262,33,228,223,97,225,97,579,116,7,78,328,29,281,29
"63",110.340757,31.042327,"1030756778",173,73,245,7889,313,13,300,273,60,277,60,944,142,19,55,414,59,368,59
"64",103.398589,29.496119,"1030688244",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"65",103.39,29.49,"2417524605",151,63,243,6646,273,14,259,238,53,238,53,1814,438,17,91,1269,51,1269,51
"66",110.340757,31.042327,"1030688264",173,73,245,7889,313,13,300,273,60,277,60,944,142,19,55,414,59,368,59
"67",110.340757,31.042327,"1030688286",173,73,245,7889,313,13,300,273,60,277,60,944,142,19,55,414,59,368,59
"68",103.39,29.49,"2417530199",151,63,243,6646,273,14,259,238,53,238,53,1814,438,17,91,1269,51,1269,51
"69",103.398589,29.496119,"1030688364",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"70",103.398589,29.496119,"1031015021",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"71",94.87,29.37,"1055398760",15,61,271,5772,116,-109,225,88,-44,92,-62,1444,267,8,77,781,36,679,42
"72",98.911543,28.48611,"919576438",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"73",98.911543,28.48611,"919576440",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"74",94.9,29.3,"1056870715",36,61,273,5690,136,-88,224,108,-22,112,-41,2066,384,13,73,1074,58,895,67
"75",98.66582,27.740736,"1304090155",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"76",103.398589,29.496119,"1030688269",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"77",103.398589,29.496119,"1030688292",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"78",103.398589,29.496119,"1030688317",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"79",103.398589,29.496119,"1030688337",152,63,242,6658,275,16,259,240,54,240,54,1784,431,16,91,1249,49,1249,49
"80",97.466916,28.661276,"1303612638",94,68,277,6129,196,-49,245,171,6,171,6,395,61,6,58,172,19,172,19
"81",98.66582,27.740736,"1304090115",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"82",98.66582,27.740736,"1304090124",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"83",98.66582,27.740736,"919576420",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"84",98.66582,27.740736,"919576425",149,68,310,5353,239,21,218,212,89,213,71,751,94,12,45,280,45,249,62
"85",99.28717,27.177166,"919576439",124,74,337,5239,217,-3,220,187,67,187,49,550,87,7,56,258,27,225,35
"86",99.28717,27.177166,"919576456",124,74,337,5239,217,-3,220,187,67,187,49,550,87,7,56,258,27,225,35
"87",99.28717,27.177166,"1304090150",124,74,337,5239,217,-3,220,187,67,187,49,550,87,7,56,258,27,225,35
"88",99.28717,27.177166,"1304090213",124,74,337,5239,217,-3,220,187,67,187,49,550,87,7,56,258,27,225,35
"89",120.908889,23.478333,"891694875",81,55,348,3482,154,-5,159,124,49,124,32,3269,598,72,70,1654,220,1654,268
"90",121.2325,24.4725,"891702128",68,46,285,4002,150,-13,163,104,16,121,14,2519,326,107,34,925,341,808,461
"91",98,22,"2597504337",221,77,349,3234,317,96,222,246,178,251,164,1353,262,6,82,734,20,300,33
"92",103.891767,36.519977,"1056147651",75,118,293,9548,267,-137,404,195,-64,200,-64,262,67,1,98,188,3,140,3
"93",97.666667,28.333333,"1056462466",42,67,288,5846,140,-92,232,116,-22,116,-39,1611,275,14,66,787,53,787,56
"94",98.87,28.5,"1056801528",23,67,296,5727,124,-104,228,94,-56,95,-56,891,180,10,70,502,38,462,38
"95",101.487417,24.976725,"1057116069",163,83,378,4275,255,35,220,205,94,209,94,846,183,11,87,511,35,348,35
"96",121.20931,24.32931,"1086048889",64,49,301,3920,145,-19,164,99,12,114,10,2642,368,89,44,1052,291,984,407
"97",121.210046,24.315765,"1086048896",79,50,297,4011,162,-6,167,115,26,131,24,2655,392,82,48,1107,268,1038,381
"98",121.28333,24.11667,"1265946483",86,52,309,3931,168,0,168,121,33,136,32,2483,381,71,52,1038,237,999,317
"99",121.283333,24.15,"1821774573",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"100",121.316667,24.083333,"1821790716",54,52,322,3697,133,-27,160,92,5,101,3,2520,364,72,51,1038,240,992,318
"101",121.443611,24.411944,"1821804911",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"102",121.219444,23.758333,"1821806205",93,53,325,3711,172,8,163,131,42,140,42,2936,441,77,56,1263,263,1220,263
"103",120.960833,23.468611,"1821807683",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"104",120.919722,23.460833,"1821807699",111,55,337,3623,186,23,163,156,77,156,60,2856,576,51,81,1592,157,1592,189
"105",120.960833,23.468611,"1821807851",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"106",120.960833,23.468611,"1821808175",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"107",120.960833,23.468611,"1821808979",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"108",121.262222,24.134167,"1821811872",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"109",121.443611,24.411944,"1821814380",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"110",121.443611,24.411944,"1821814745",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"111",121.25,24.45,"1821848825",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"112",121.286111,24.138889,"1821854730",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"113",121.262222,24.134167,"1821865116",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"114",121.283333,24.133333,"1821886568",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"115",121.283333,24.15,"1821889161",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"116",121.433333,24.35,"1821894490",46,47,302,3752,125,-32,157,86,-2,96,-4,2622,350,113,38,1010,349,864,416
"117",121.433333,24.35,"1821912140",46,47,302,3752,125,-32,157,86,-2,96,-4,2622,350,113,38,1010,349,864,416
"118",121.283333,24.133333,"1821914398",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"119",121.283333,24.116667,"1822155422",86,52,309,3931,168,0,168,121,33,136,32,2483,381,71,52,1038,237,999,317
"120",121.266667,24.133333,"1822155512",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"121",121.416667,24.366667,"1822155533",69,47,293,3913,151,-11,162,110,18,120,16,2326,302,104,37,867,322,746,383
"122",121.283333,24.133333,"1822155557",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"123",121.3,24.116667,"1822155573",76,52,311,3867,157,-8,166,116,24,126,23,2400,346,76,47,968,254,908,333
"124",121.283333,24.116667,"1822158820",86,52,309,3931,168,0,168,121,33,136,32,2483,381,71,52,1038,237,999,317
"125",120.960556,23.468333,"891702102",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
