"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"187",221,31,172,5038,308,131,178,275,154,288,151,2543,306,142,27,874,438,791,482
"188",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"189",83,49,293,3983,165,0,166,124,30,135,28,2185,298,78,45,854,250,830,308
"190",66,47,291,3962,148,-15,163,108,14,118,12,2753,350,112,37,1030,352,945,456
"191",109,52,306,4003,192,21,171,150,54,160,53,2363,353,59,52,1026,199,879,282
"192",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"193",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"194",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"195",109,52,306,4003,192,21,171,150,54,160,53,2363,353,59,52,1026,199,879,282
"196",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"197",113,53,305,4058,197,23,173,150,57,164,57,2252,422,52,67,1096,178,1076,239
"198",109,52,306,4003,192,21,171,150,54,160,53,2363,353,59,52,1026,199,879,282
"199",70,53,323,3753,150,-14,164,109,19,118,18,2704,398,74,52,1131,252,1061,341
"200",62,52,322,3743,142,-21,163,96,12,110,11,2531,395,67,55,1086,227,1058,304
"201",100,53,310,3952,183,13,170,140,46,150,45,2165,314,55,54,920,187,837,260
"202",110,46,270,4186,194,25,169,131,54,164,52,2870,407,156,34,1157,472,766,535
"203",197,55,300,4314,281,96,184,235,156,249,134,2378,427,38,71,1169,128,1160,177
"204",53,48,300,3874,133,-28,161,88,3,104,0,2332,358,76,49,989,248,946,342
"205",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"206",76,54,347,3391,148,-7,155,118,45,118,28,2984,564,52,75,1573,168,1573,188
"207",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
"208",81,53,319,3825,162,-4,166,116,29,130,29,2590,408,67,55,1113,227,1078,310
"209",112,56,336,3682,187,22,165,157,77,157,59,3658,680,65,74,1897,201,1897,260
"210",125,55,330,3762,201,34,168,171,90,171,71,3325,706,43,89,1958,137,1958,183
"211",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"212",65,47,294,3888,146,-15,161,85,14,116,12,2443,322,116,35,906,360,733,426
"213",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"214",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"215",65,47,294,3888,146,-15,161,85,14,116,12,2443,322,116,35,906,360,733,426
"216",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"217",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"218",58,47,296,3815,138,-21,159,77,8,108,6,2882,409,140,36,1151,430,826,501
"219",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"220",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"221",51,47,299,3792,131,-27,158,91,2,101,0,2742,377,128,36,1048,396,818,470
"222",44,48,303,3814,123,-36,159,78,-6,93,-8,2411,350,87,43,970,285,912,389
"223",65,47,294,3888,146,-15,161,85,14,116,12,2443,322,116,35,906,360,733,426
"224",48,47,301,3759,127,-30,157,88,0,98,-2,2760,377,122,37,1069,378,875,448
"225",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"226",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"227",45,48,303,3822,124,-35,159,79,-5,95,-7,2288,357,75,49,978,247,929,340
"228",52,48,301,3785,132,-27,158,92,3,101,1,2539,339,103,40,991,319,871,382
"229",41,47,304,3718,119,-37,156,80,-7,89,-10,2711,366,122,37,1038,378,852,450
"230",42,47,303,3727,121,-35,156,61,-6,91,-8,2829,397,135,36,1101,415,823,490
"231",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"232",52,47,299,3776,131,-26,157,71,3,102,1,2892,403,135,37,1127,417,867,487
"233",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"234",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"235",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"236",84,52,346,3315,154,3,151,125,54,125,38,2637,507,57,71,1400,182,1400,205
"237",63,55,355,3369,135,-20,155,105,32,105,16,2973,555,62,72,1537,192,1537,228
"238",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"239",220,30,170,5134,306,127,179,262,177,287,147,1738,253,66,39,723,204,514,373
"240",220,30,170,5134,306,127,179,262,177,287,147,1738,253,66,39,723,204,514,373
"241",111,55,337,3623,186,23,163,156,77,156,60,2856,576,51,81,1592,157,1592,189
"242",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"243",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"244",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"245",55,51,316,3778,136,-26,162,95,5,104,4,2612,355,85,45,1055,283,957,377
"246",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"247",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"248",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"249",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"250",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"251",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"252",184,39,217,4838,273,92,181,234,118,247,116,3007,396,166,25,1048,545,678,686
"253",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"254",112,49,283,4222,196,23,173,150,76,166,54,2208,410,56,63,1088,175,1001,314
"255",157,49,310,3610,228,72,156,200,104,200,104,2609,436,60,63,1228,202,1228,202
"256",157,49,310,3610,228,72,156,200,104,200,104,2609,436,60,63,1228,202,1228,202
"257",63,52,315,3814,144,-20,164,102,12,112,11,2544,350,81,46,1033,271,922,365
"258",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"259",87,52,344,3325,157,5,151,128,57,128,41,2707,518,55,73,1448,177,1448,197
"260",61,48,298,3835,141,-19,160,101,11,111,9,2533,345,98,41,1005,304,875,369
"261",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"262",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"263",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"264",84,51,308,3913,166,-1,167,125,31,134,31,2245,314,74,46,913,248,812,323
"265",66,54,350,3369,138,-16,154,108,35,108,19,2873,550,55,76,1542,175,1542,195
"266",57,55,357,3335,128,-26,154,98,26,98,11,3050,578,60,74,1606,186,1606,222
